order_id,order_date,warehouse_id,product_id,quantity,sales_amount
O020243,2024-07-01,W002,P010,8,5062.88
O020244,2024-07-01,W005,P030,4,518.84
O020245,2024-07-01,W003,P031,4,2285.36
O020246,2024-07-01,W001,P030,6,778.26
O020247,2024-07-01,W001,P015,7,5267.01
O020248,2024-07-01,W002,P046,6,1598.1
O020249,2024-07-01,W001,P050,15,1406.7
O020250,2024-07-01,W004,P034,3,927.48
O020251,2024-07-01,W001,P029,2,353.3
O020252,2024-07-01,W004,P014,13,4700.54
O020253,2024-07-01,W001,P026,20,32339.6
O020254,2024-07-01,W003,P017,8,1582.48
O020255,2024-07-01,W002,P050,10,937.8
O020256,2024-07-01,W004,P013,5,4038.0
O020257,2024-07-01,W001,P021,1,248.43
O020258,2024-07-01,W005,P042,9,4059.99
O020259,2024-07-01,W002,P040,10,4958.0
O020260,2024-07-01,W002,P003,9,2307.78
O020261,2024-07-01,W002,P005,5,5045.65
O020262,2024-07-01,W002,P030,2,259.42
O020263,2024-07-01,W003,P043,15,7228.65
O020264,2024-07-01,W001,P014,18,6508.44
O020265,2024-07-01,W001,P032,4,4735.96
O020266,2024-07-01,W005,P020,11,11273.79
O020267,2024-07-01,W001,P027,9,14733.54
O020268,2024-07-01,W005,P030,5,648.55
O020269,2024-07-01,W003,P022,3,432.93
O020270,2024-07-01,W002,P037,3,279.99
O020271,2024-07-01,W001,P040,9,4462.2
O020272,2024-07-01,W002,P035,15,3247.95
O020273,2024-07-01,W003,P035,17,3681.01
O020274,2024-07-01,W004,P040,5,2479.0
O020275,2024-07-01,W001,P025,1,746.39
O020276,2024-07-01,W002,P031,4,2285.36
O020277,2024-07-01,W002,P047,14,16625.56
O020278,2024-07-01,W005,P029,4,706.6
O020279,2024-07-01,W003,P047,17,20188.18
O020280,2024-07-01,W001,P009,10,5135.8
O020281,2024-07-01,W001,P027,16,26192.96
O020282,2024-07-01,W003,P050,10,937.8
O020283,2024-07-01,W001,P007,1,1116.11
O020284,2024-07-01,W005,P049,7,5572.98
O020285,2024-07-01,W002,P006,8,991.6
O020286,2024-07-01,W001,P022,8,1154.48
O020287,2024-07-01,W004,P031,3,1714.02
O020288,2024-07-01,W005,P029,1,176.65
O020289,2024-07-01,W002,P018,3,4890.06
O020290,2024-07-01,W001,P009,4,2054.32
O020291,2024-07-01,W005,P044,7,8232.21
O020292,2024-07-01,W001,P018,4,6520.08
O020293,2024-07-01,W002,P036,7,7236.53
O020294,2024-07-01,W002,P017,19,3758.39
O020295,2024-07-01,W005,P026,15,24254.7
O020296,2024-07-01,W003,P019,3,1281.42
O020297,2024-07-01,W001,P033,7,3384.15
O020298,2024-07-01,W003,P017,15,2967.15
O020299,2024-07-01,W005,P033,2,966.9
O020300,2024-07-01,W004,P037,1,93.33
O020301,2024-07-01,W003,P016,10,8167.7
O020302,2024-07-01,W004,P033,10,4834.5
O020303,2024-07-01,W005,P039,3,2922.09
O020304,2024-07-01,W005,P041,10,13692.8
O020305,2024-07-01,W003,P050,13,1219.14
O020306,2024-07-01,W001,P026,6,9701.88
O020307,2024-07-01,W002,P025,1,746.39
O020308,2024-07-01,W005,P041,7,9584.96
O020309,2024-07-01,W005,P020,6,6149.34
O020310,2024-07-01,W003,P044,9,10584.27
O020311,2024-07-01,W001,P037,1,93.33
O020312,2024-07-01,W002,P001,9,6466.14
O020313,2024-07-01,W004,P032,5,5919.95
O020314,2024-07-01,W001,P035,7,1515.71
O020315,2024-07-01,W003,P015,2,1504.86
O020316,2024-07-01,W002,P038,5,5907.0
O020317,2024-07-01,W002,P013,17,13729.2
O020318,2024-07-01,W004,P029,1,176.65
O020319,2024-07-01,W003,P010,20,12657.2
O020320,2024-07-01,W005,P009,7,3595.06
O020321,2024-07-01,W002,P035,14,3031.42
O020322,2024-07-01,W001,P046,9,2397.15
O020323,2024-07-01,W004,P038,3,3544.2
O020324,2024-07-01,W002,P010,16,10125.76
O020325,2024-07-01,W002,P016,4,3267.08
O020326,2024-07-01,W003,P034,3,927.48
O020327,2024-07-01,W001,P020,7,7174.23
O020328,2024-07-01,W004,P012,9,4185.45
O020329,2024-07-01,W003,P012,4,1860.2
O020330,2024-07-01,W001,P009,3,1540.74
O020331,2024-07-01,W001,P048,15,17560.8
O020332,2024-07-01,W003,P042,13,5864.43
O020333,2024-07-01,W003,P042,16,7217.76
O020334,2024-07-01,W001,P010,14,8860.04
O020335,2024-07-01,W004,P045,7,9270.73
O020336,2024-07-01,W001,P044,7,8232.21
O020337,2024-07-01,W004,P035,7,1515.71
O020338,2024-07-01,W001,P032,3,3551.97
O020339,2024-07-01,W002,P031,4,2285.36
O020340,2024-07-01,W005,P048,20,23414.4
O020341,2024-07-01,W002,P001,7,5029.22
O020342,2024-07-01,W001,P046,14,3728.9
O020343,2024-07-01,W004,P001,9,6466.14
O020344,2024-07-01,W002,P032,4,4735.96
O020345,2024-07-01,W001,P020,6,6149.34
O020346,2024-07-01,W002,P041,4,5477.12
O020347,2024-07-01,W003,P001,6,4310.76
O020348,2024-07-01,W003,P002,8,9297.68
O020349,2024-07-01,W002,P005,9,9082.17
O020350,2024-07-01,W005,P022,8,1154.48
O020351,2024-07-01,W002,P042,14,6315.54
O020352,2024-07-01,W002,P026,7,11318.86
O020353,2024-07-01,W003,P022,7,1010.17
O020354,2024-07-01,W001,P006,4,495.8
O020355,2024-07-01,W005,P002,13,15108.73
O020356,2024-07-01,W002,P006,4,495.8
O020357,2024-07-01,W005,P028,18,19501.74
O020358,2024-07-01,W004,P030,9,1167.39
O020359,2024-07-01,W003,P025,3,2239.17
O020360,2024-07-01,W004,P040,10,4958.0
O020361,2024-07-01,W002,P025,2,1492.78
O020362,2024-07-01,W002,P049,4,3184.56
O020363,2024-07-01,W001,P037,3,279.99
O020364,2024-07-01,W005,P048,8,9365.76
O020365,2024-07-01,W004,P033,7,3384.15
O020366,2024-07-01,W002,P006,2,247.9
O020367,2024-07-01,W005,P031,1,571.34
O020368,2024-07-01,W001,P049,6,4776.84
O020369,2024-07-01,W004,P008,20,5835.8
O020370,2024-07-01,W001,P041,4,5477.12
O020371,2024-07-01,W004,P045,12,15892.68
O020372,2024-07-01,W005,P009,6,3081.48
O020373,2024-07-01,W004,P030,10,1297.1
O020374,2024-07-01,W002,P006,6,743.7
O020375,2024-07-01,W004,P018,4,6520.08
O020376,2024-07-01,W003,P050,5,468.9
O020377,2024-07-01,W005,P034,2,618.32
O020378,2024-07-01,W002,P010,13,8227.18
O020379,2024-07-01,W002,P040,8,3966.4
O020380,2024-07-01,W005,P028,14,15168.02
O020381,2024-07-01,W004,P044,20,23520.6
O020382,2024-07-01,W002,P010,12,7594.32
O020383,2024-07-01,W004,P011,13,10534.55
O020384,2024-07-01,W005,P046,10,2663.5
O020385,2024-07-01,W005,P011,7,5672.45
O020386,2024-07-01,W002,P015,4,3009.72
O020387,2024-07-01,W003,P001,8,5747.68
O020388,2024-07-01,W001,P034,4,1236.64
O020389,2024-07-01,W005,P042,14,6315.54
O020390,2024-07-01,W004,P002,16,18595.36
O020391,2024-07-01,W004,P038,4,4725.6
O020392,2024-07-01,W004,P017,16,3164.96
O020393,2024-07-01,W001,P024,18,9420.48
O020394,2024-07-01,W005,P023,10,4726.1
O020395,2024-07-01,W004,P006,8,991.6
O020396,2024-07-01,W005,P007,2,2232.22
O020397,2024-07-01,W003,P015,10,7524.3
O020398,2024-07-01,W001,P010,15,9492.9
O020399,2024-07-01,W005,P004,10,1808.8
O020400,2024-07-01,W003,P026,10,16169.8
O020401,2024-07-01,W001,P039,4,3896.12
O020402,2024-07-01,W003,P031,4,2285.36
O020403,2024-07-01,W001,P020,14,14348.46
O020404,2024-07-01,W001,P020,9,9224.01
O020405,2024-07-01,W003,P007,3,3348.33
O020406,2024-07-01,W002,P045,18,23839.02
O020407,2024-07-01,W003,P025,2,1492.78
O020408,2024-07-01,W004,P005,8,8073.04
O020409,2024-07-01,W001,P017,17,3362.77
O020410,2024-07-01,W003,P016,2,1633.54
O020411,2024-07-01,W001,P029,2,353.3
O020412,2024-07-01,W003,P030,8,1037.68
O020413,2024-07-01,W004,P045,5,6621.95
O020414,2024-07-01,W003,P050,11,1031.58
O020415,2024-07-01,W001,P014,20,7231.6
O020416,2024-07-01,W005,P014,19,6870.02
O020417,2024-07-01,W003,P031,4,2285.36
O020418,2024-07-01,W004,P047,12,14250.48
O020419,2024-07-01,W004,P031,4,2285.36
O020420,2024-07-01,W002,P020,10,10248.9
O020421,2024-07-01,W003,P011,20,16207.0
O020422,2024-07-01,W005,P020,7,7174.23
O020423,2024-07-01,W002,P035,20,4330.6
O020424,2024-07-01,W004,P050,8,750.24
O020425,2024-07-01,W002,P049,10,7961.4
O020426,2024-07-01,W002,P028,8,8667.44
O020427,2024-07-01,W002,P018,10,16300.2
O020428,2024-07-01,W004,P029,3,529.95
O020429,2024-07-01,W005,P005,6,6054.78
O020430,2024-07-01,W001,P027,8,13096.48
O020431,2024-07-01,W002,P030,7,907.97
O020432,2024-07-01,W004,P006,2,247.9
O020433,2024-07-01,W003,P003,18,4615.56
O020434,2024-07-01,W004,P013,9,7268.4
O020435,2024-07-01,W003,P034,4,1236.64
O020436,2024-07-01,W005,P018,10,16300.2
O020437,2024-07-01,W001,P002,17,19757.57
O020438,2024-07-01,W002,P018,9,14670.18
O020439,2024-07-01,W001,P025,3,2239.17
O020440,2024-07-01,W004,P040,5,2479.0
O020441,2024-07-01,W005,P048,18,21072.96
O020442,2024-07-01,W003,P005,4,4036.52
O020443,2024-07-01,W001,P022,6,865.86
O020444,2024-07-01,W001,P023,9,4253.49
O020445,2024-07-01,W005,P002,20,23244.2
O020446,2024-07-01,W005,P027,14,22918.84
O020447,2024-07-01,W004,P050,20,1875.6
O020448,2024-07-01,W001,P008,18,5252.22
O020449,2024-07-01,W005,P025,2,1492.78
O020450,2024-07-01,W001,P048,9,10536.48
O020451,2024-07-01,W002,P013,17,13729.2
O020452,2024-07-01,W002,P032,2,2367.98
O020453,2024-07-01,W004,P024,12,6280.32
O020454,2024-07-01,W005,P005,5,5045.65
O020455,2024-07-01,W004,P035,15,3247.95
O020456,2024-07-01,W004,P045,9,11919.51
O020457,2024-07-01,W002,P021,3,745.29
O020458,2024-07-01,W002,P024,7,3663.52
O020459,2024-07-01,W002,P038,2,2362.8
O020460,2024-07-01,W003,P024,18,9420.48
O020461,2024-07-01,W002,P046,16,4261.6
O020462,2024-07-01,W005,P024,9,4710.24
O020463,2024-07-01,W003,P004,15,2713.2
O020464,2024-07-01,W001,P004,13,2351.44
O020465,2024-07-01,W003,P006,2,247.9
O020466,2024-07-01,W004,P042,17,7668.87
O020467,2024-07-01,W004,P001,7,5029.22
O020468,2024-07-01,W005,P033,2,966.9
O020469,2024-07-01,W005,P021,2,496.86
O020470,2024-07-01,W003,P014,7,2531.06
O020471,2024-07-01,W003,P034,2,618.32
O020472,2024-07-01,W002,P010,16,10125.76
O020473,2024-07-01,W004,P004,10,1808.8
O020474,2024-07-01,W001,P007,4,4464.44
O020475,2024-07-01,W005,P048,17,19902.24
O020476,2024-07-01,W004,P043,6,2891.46
O020477,2024-07-01,W002,P035,10,2165.3
O020478,2024-07-01,W005,P006,6,743.7
O020479,2024-07-01,W005,P033,8,3867.6
O020480,2024-07-01,W003,P028,8,8667.44
O020481,2024-07-01,W004,P036,3,3101.37
O020482,2024-07-01,W003,P017,11,2175.91
O020483,2024-07-01,W004,P006,3,371.85
O020484,2024-07-01,W003,P016,10,8167.7
O020485,2024-07-01,W002,P015,8,6019.44
O020486,2024-07-01,W004,P049,6,4776.84
O020487,2024-07-01,W003,P038,5,5907.0
O020488,2024-07-01,W003,P030,6,778.26
O020489,2024-07-01,W002,P004,12,2170.56
O020490,2024-07-01,W003,P042,9,4059.99
O020491,2024-07-01,W004,P030,10,1297.1
O020492,2024-07-01,W003,P022,8,1154.48
O020493,2024-07-01,W004,P047,7,8312.78
O020494,2024-07-01,W001,P050,15,1406.7
O020495,2024-07-01,W003,P026,7,11318.86
O020496,2024-07-01,W004,P001,8,5747.68
O020497,2024-07-01,W003,P043,6,2891.46
O020498,2024-07-01,W003,P029,4,706.6
O020499,2024-07-01,W004,P027,5,8185.3
O020500,2024-07-01,W001,P031,2,1142.68
O020501,2024-07-01,W005,P025,1,746.39
O020502,2024-07-01,W003,P048,20,23414.4
O020503,2024-07-01,W002,P002,19,22081.99
O020504,2024-07-01,W003,P035,5,1082.65
O020505,2024-07-01,W002,P030,9,1167.39
O020506,2024-07-01,W002,P032,5,5919.95
O020507,2024-07-01,W001,P008,18,5252.22
O020508,2024-07-01,W005,P038,6,7088.4
O020509,2024-07-01,W004,P024,9,4710.24
O020510,2024-07-01,W001,P031,3,1714.02
O020511,2024-07-01,W003,P042,17,7668.87
O020512,2024-07-01,W003,P036,10,10337.9
O020513,2024-07-01,W005,P018,5,8150.1
O020514,2024-07-01,W005,P028,14,15168.02
O020515,2024-07-01,W003,P015,10,7524.3
O020516,2024-07-01,W001,P043,17,8192.47
O020517,2024-07-01,W005,P018,3,4890.06
O020518,2024-07-01,W003,P024,19,9943.84
O020519,2024-07-01,W005,P023,16,7561.76
O020520,2024-07-01,W004,P013,7,5653.2
O020521,2024-07-01,W003,P041,8,10954.24
O020522,2024-07-01,W004,P037,4,373.32
O020523,2024-07-01,W002,P034,1,309.16
O020524,2024-07-01,W003,P028,7,7584.01
O020525,2024-07-01,W002,P042,5,2255.55
O020526,2024-07-01,W002,P041,5,6846.4
O020527,2024-07-01,W002,P031,4,2285.36
O020528,2024-07-01,W002,P039,1,974.03
O020529,2024-07-01,W004,P046,14,3728.9
O020530,2024-07-01,W005,P032,5,5919.95
O020531,2024-07-01,W005,P029,4,706.6
O020532,2024-07-01,W005,P030,8,1037.68
O020533,2024-07-01,W003,P038,8,9451.2
O020534,2024-07-01,W003,P032,3,3551.97
O020535,2024-07-01,W005,P006,9,1115.55
O020536,2024-07-01,W003,P015,6,4514.58
O020537,2024-07-01,W001,P038,8,9451.2
O020538,2024-07-01,W001,P041,9,12323.52
O020539,2024-07-01,W003,P008,7,2042.53
O020540,2024-07-01,W004,P021,4,993.72
O020541,2024-07-01,W002,P019,3,1281.42
O020542,2024-07-01,W001,P027,6,9822.36
O020543,2024-07-01,W002,P008,6,1750.74
O020544,2024-07-01,W005,P007,4,4464.44
O020545,2024-07-01,W002,P028,18,19501.74
O020546,2024-07-01,W005,P027,20,32741.2
O020547,2024-07-01,W002,P050,19,1781.82
O020548,2024-07-01,W005,P045,12,15892.68
O020549,2024-07-01,W002,P012,4,1860.2
O020550,2024-07-01,W004,P014,20,7231.6
O020551,2024-07-01,W002,P005,8,8073.04
O020552,2024-07-01,W005,P012,6,2790.3
O020553,2024-07-01,W002,P027,7,11459.42
O020554,2024-07-01,W002,P003,6,1538.52
O020555,2024-07-01,W004,P031,4,2285.36
O020556,2024-07-01,W002,P028,19,20585.17
O020557,2024-07-01,W001,P024,18,9420.48
O020558,2024-07-01,W005,P006,6,743.7
O020559,2024-07-01,W004,P001,3,2155.38
O020560,2024-07-01,W002,P040,10,4958.0
O020561,2024-07-01,W002,P044,13,15288.39
O020562,2024-07-01,W003,P019,1,427.14
O020563,2024-07-01,W004,P018,8,13040.16
O020564,2024-07-01,W001,P032,3,3551.97
O020565,2024-07-01,W003,P003,5,1282.1
O020566,2024-07-01,W004,P041,8,10954.24
O020567,2024-07-01,W003,P011,15,12155.25
O020568,2024-07-01,W002,P004,6,1085.28
O020569,2024-07-01,W003,P021,3,745.29
O020570,2024-07-01,W004,P045,17,22514.63
O020571,2024-07-01,W005,P022,4,577.24
O020572,2024-07-01,W002,P010,9,5695.74
O020573,2024-07-01,W001,P002,17,19757.57
O020574,2024-07-01,W003,P047,20,23750.8
O020575,2024-07-01,W004,P020,8,8199.12
O020576,2024-07-01,W003,P018,4,6520.08
O020577,2024-07-01,W001,P006,10,1239.5
O020578,2024-07-01,W001,P014,14,5062.12
O020579,2024-07-01,W002,P001,8,5747.68
O020580,2024-07-01,W005,P030,4,518.84
O020581,2024-07-01,W001,P032,2,2367.98
O020582,2024-07-01,W003,P047,18,21375.72
O020583,2024-07-01,W004,P034,4,1236.64
O020584,2024-07-01,W001,P043,8,3855.28
O020585,2024-07-01,W004,P040,8,3966.4
O020586,2024-07-01,W002,P008,7,2042.53
O020587,2024-07-01,W004,P031,1,571.34
O020588,2024-07-01,W002,P016,2,1633.54
O020589,2024-07-01,W003,P025,3,2239.17
O020590,2024-07-01,W005,P015,8,6019.44
O020591,2024-07-01,W003,P039,1,974.03
O020592,2024-07-01,W001,P027,18,29467.08
O020593,2024-07-01,W003,P035,8,1732.24
O020594,2024-07-01,W002,P028,18,19501.74
O020595,2024-07-01,W002,P011,9,7293.15
O020596,2024-07-01,W001,P035,17,3681.01
O020597,2024-07-01,W001,P044,5,5880.15
O020598,2024-07-01,W002,P007,2,2232.22
O020599,2024-07-01,W001,P046,16,4261.6
O020600,2024-07-01,W001,P037,4,373.32
O020601,2024-07-01,W002,P039,3,2922.09
O020602,2024-07-01,W004,P036,5,5168.95
O020603,2024-07-01,W003,P034,1,309.16
O020604,2024-07-01,W003,P026,5,8084.9
O020605,2024-07-01,W005,P010,13,8227.18
O020606,2024-07-01,W004,P020,5,5124.45
O020607,2024-07-01,W004,P037,3,279.99
O020608,2024-07-01,W002,P020,14,14348.46
O020609,2024-07-01,W003,P008,19,5544.01
O020610,2024-07-01,W003,P025,4,2985.56
O020611,2024-07-01,W004,P006,8,991.6
O020612,2024-07-01,W002,P006,5,619.75
O020613,2024-07-01,W002,P016,4,3267.08
O020614,2024-07-01,W005,P024,5,2616.8
O020615,2024-07-01,W001,P044,20,23520.6
O020616,2024-07-01,W004,P006,2,247.9
O020617,2024-07-01,W002,P009,3,1540.74
O020618,2024-07-01,W004,P022,10,1443.1
O020619,2024-07-01,W001,P036,9,9304.11
O020620,2024-07-01,W002,P025,4,2985.56
O020621,2024-07-01,W001,P045,15,19865.85
O020622,2024-07-01,W001,P047,8,9500.32
O020623,2024-07-01,W005,P015,10,7524.3
O020624,2024-07-01,W005,P014,6,2169.48
O020625,2024-07-01,W005,P002,13,15108.73
O020626,2024-07-01,W003,P041,10,13692.8
O020627,2024-07-01,W001,P026,20,32339.6
O020628,2024-07-01,W002,P039,1,974.03
O020629,2024-07-01,W005,P016,2,1633.54
O020630,2024-07-01,W003,P009,2,1027.16
O020631,2024-07-01,W001,P036,7,7236.53
O020632,2024-07-01,W005,P004,16,2894.08
O020633,2024-07-01,W002,P031,2,1142.68
O020634,2024-07-01,W001,P006,10,1239.5
O020635,2024-07-01,W004,P026,16,25871.68
O020636,2024-07-01,W004,P032,4,4735.96
O020637,2024-07-01,W002,P018,3,4890.06
O020638,2024-07-01,W002,P033,8,3867.6
O020639,2024-07-01,W003,P047,5,5937.7
O020640,2024-07-01,W002,P034,3,927.48
O020641,2024-07-01,W001,P004,8,1447.04
O020642,2024-07-01,W005,P023,10,4726.1
O020643,2024-07-01,W002,P012,6,2790.3
O020644,2024-07-01,W005,P012,6,2790.3
O020645,2024-07-01,W003,P017,5,989.05
O020646,2024-07-01,W004,P028,7,7584.01
O020647,2024-07-01,W003,P037,2,186.66
O020648,2024-07-01,W002,P009,2,1027.16
O020649,2024-07-01,W005,P032,8,9471.92
O020650,2024-07-01,W003,P035,17,3681.01
O020651,2024-07-01,W001,P036,5,5168.95
O020652,2024-07-01,W005,P011,16,12965.6
O020653,2024-07-01,W003,P045,8,10595.12
O020654,2024-07-01,W003,P015,4,3009.72
O020655,2024-07-01,W001,P008,20,5835.8
O020656,2024-07-01,W002,P018,7,11410.14
O020657,2024-07-01,W004,P048,6,7024.32
O020658,2024-07-01,W003,P005,10,10091.3
O020659,2024-07-01,W002,P004,6,1085.28
O020660,2024-07-01,W005,P027,8,13096.48
O020661,2024-07-01,W004,P033,2,966.9
O020662,2024-07-01,W005,P032,3,3551.97
O020663,2024-07-01,W002,P022,5,721.55
O020664,2024-07-01,W005,P046,14,3728.9
O020665,2024-07-01,W004,P013,9,7268.4
O020666,2024-07-01,W003,P010,6,3797.16
O020667,2024-07-01,W003,P030,2,259.42
O020668,2024-07-01,W002,P028,16,17334.88
O020669,2024-07-01,W005,P050,16,1500.48
O020670,2024-07-01,W005,P012,7,3255.35
O020671,2024-07-01,W004,P002,20,23244.2
O020672,2024-07-01,W002,P031,2,1142.68
O020673,2024-07-01,W005,P001,6,4310.76
O020674,2024-07-01,W004,P048,7,8195.04
O020675,2024-07-01,W001,P047,19,22563.26
O020676,2024-07-01,W002,P006,5,619.75
O020677,2024-07-01,W004,P004,10,1808.8
O020678,2024-07-01,W004,P047,7,8312.78
O020679,2024-07-01,W004,P032,3,3551.97
O020680,2024-07-01,W004,P045,20,26487.8
O020681,2024-07-01,W002,P032,2,2367.98
O020682,2024-07-01,W002,P010,14,8860.04
O020683,2024-07-01,W001,P003,10,2564.2
O020684,2024-07-01,W004,P011,8,6482.8
O020685,2024-07-01,W001,P035,11,2381.83
O020686,2024-07-01,W001,P036,5,5168.95
O020687,2024-07-01,W002,P002,7,8135.47
O020688,2024-07-01,W003,P046,12,3196.2
O020689,2024-07-01,W001,P037,2,186.66
O020690,2024-07-01,W005,P017,7,1384.67
O020691,2024-07-01,W003,P016,3,2450.31
O020692,2024-07-01,W001,P046,10,2663.5
O020693,2024-07-01,W002,P004,20,3617.6
O020694,2024-07-01,W002,P006,5,619.75
O020695,2024-07-01,W005,P030,4,518.84
O020696,2024-07-01,W005,P035,20,4330.6
O020697,2024-07-01,W002,P034,4,1236.64
O020698,2024-07-01,W004,P005,5,5045.65
O020699,2024-07-01,W001,P020,9,9224.01
O020700,2024-07-01,W002,P033,9,4351.05
O020701,2024-07-01,W004,P033,2,966.9
O020702,2024-07-01,W005,P001,2,1436.92
O020703,2024-07-01,W004,P044,19,22344.57
O020704,2024-07-01,W005,P028,14,15168.02
O020705,2024-07-01,W002,P046,19,5060.65
O020706,2024-07-01,W004,P048,6,7024.32
O020707,2024-07-01,W005,P030,10,1297.1
O020708,2024-07-01,W003,P010,16,10125.76
O020709,2024-07-01,W002,P050,7,656.46
O020710,2024-07-01,W002,P034,3,927.48
O020711,2024-07-01,W003,P005,5,5045.65
O020712,2024-07-01,W001,P046,19,5060.65
O020713,2024-07-01,W003,P017,15,2967.15
O020714,2024-07-01,W001,P038,7,8269.8
O020715,2024-07-01,W003,P018,4,6520.08
O020716,2024-07-01,W002,P014,13,4700.54
O020717,2024-07-01,W003,P003,10,2564.2
O020718,2024-07-01,W003,P046,16,4261.6
O020719,2024-07-01,W003,P005,2,2018.26
O020720,2024-07-01,W005,P034,2,618.32
O020721,2024-07-01,W001,P029,1,176.65
O020722,2024-07-01,W001,P034,4,1236.64
O020723,2024-07-01,W003,P035,15,3247.95
O020724,2024-07-01,W002,P006,7,867.65
O020725,2024-07-01,W005,P041,8,10954.24
O020726,2024-07-01,W003,P044,17,19992.51
O020727,2024-07-01,W001,P036,9,9304.11
O020728,2024-07-01,W002,P022,6,865.86
O020729,2024-07-01,W004,P032,9,10655.91
O020730,2024-07-01,W003,P016,10,8167.7
O020731,2024-07-01,W005,P008,19,5544.01
O020732,2024-07-01,W004,P035,12,2598.36
O020733,2024-07-01,W003,P013,9,7268.4
O020734,2024-07-01,W003,P031,1,571.34
O020735,2024-07-01,W001,P001,3,2155.38
O020736,2024-07-01,W004,P010,8,5062.88
O020737,2024-07-01,W005,P034,4,1236.64
O020738,2024-07-01,W003,P050,14,1312.92
O020739,2024-07-01,W004,P038,5,5907.0
O020740,2024-07-01,W001,P027,7,11459.42
O020741,2024-07-01,W003,P044,7,8232.21
O020742,2024-07-01,W004,P019,1,427.14
O020743,2024-07-01,W005,P002,20,23244.2
O020744,2024-07-01,W001,P041,6,8215.68
O020745,2024-07-01,W003,P022,3,432.93
O020746,2024-07-01,W005,P045,17,22514.63
O020747,2024-07-01,W003,P037,2,186.66
O020748,2024-07-01,W002,P048,5,5853.6
O020749,2024-07-01,W004,P045,18,23839.02
O020750,2024-07-01,W001,P040,2,991.6
O020751,2024-07-01,W001,P031,3,1714.02
O020752,2024-07-01,W005,P019,2,854.28
O020753,2024-07-01,W003,P011,13,10534.55
O020754,2024-07-01,W004,P030,3,389.13
O020755,2024-07-01,W005,P014,6,2169.48
O020756,2024-07-01,W004,P046,14,3728.9
O020757,2024-07-01,W004,P013,5,4038.0
O020758,2024-07-01,W005,P031,3,1714.02
O020759,2024-07-01,W002,P022,10,1443.1
O020760,2024-07-01,W005,P036,5,5168.95
O020761,2024-07-01,W002,P047,13,15438.02
O020762,2024-07-01,W002,P022,7,1010.17
O020763,2024-07-01,W001,P016,5,4083.85
O020764,2024-07-01,W002,P005,8,8073.04
O020765,2024-07-01,W005,P024,13,6803.68
O020766,2024-07-01,W002,P009,5,2567.9
O020767,2024-07-01,W002,P018,8,13040.16
O020768,2024-07-01,W005,P015,7,5267.01
O020769,2024-07-01,W003,P008,18,5252.22
O020770,2024-07-01,W005,P032,10,11839.9
O020771,2024-07-01,W005,P013,20,16152.0
O020772,2024-07-01,W004,P031,2,1142.68
O020773,2024-07-01,W001,P020,12,12298.68
O020774,2024-07-01,W005,P032,3,3551.97
O020775,2024-07-01,W005,P033,10,4834.5
O020776,2024-07-01,W003,P010,19,12024.34
O020777,2024-07-01,W001,P048,17,19902.24
O020778,2024-07-01,W005,P028,15,16251.45
O020779,2024-07-01,W004,P019,3,1281.42
