shipment_id,order_id,ship_date,delivery_date,status
SH025587,O025587,2024-12-02,2024-12-07,Delivered
SH025588,O025588,2024-12-04,2024-12-07,Delivered
SH025589,O025589,2024-12-04,,Cancelled
SH025590,O025590,2024-12-04,2024-12-09,Delivered
SH025591,O025591,2024-12-03,2024-12-08,Delivered
SH025592,O025592,2024-12-03,2024-12-05,Delivered
SH025593,O025593,2024-12-04,2024-12-14,Delayed
SH025594,O025594,2024-12-02,2024-12-08,Delayed
SH025595,O025595,2024-12-03,2024-12-05,Delivered
SH025596,O025596,2024-12-03,2024-12-05,Delivered
SH025597,O025597,2024-12-02,2024-12-04,Delivered
SH025598,O025598,2024-12-02,2024-12-06,Delivered
SH025599,O025599,2024-12-04,2024-12-10,Delayed
SH025600,O025600,2024-12-02,2024-12-04,Delivered
SH025601,O025601,2024-12-02,2024-12-05,Delivered
SH025602,O025602,2024-12-02,2024-12-14,Delayed
SH025603,O025603,2024-12-03,2024-12-06,Delivered
SH025604,O025604,2024-12-02,2024-12-07,Delivered
SH025605,O025605,2024-12-03,2024-12-06,Delivered
SH025606,O025606,2024-12-02,2024-12-12,Delayed
SH025607,O025607,2024-12-03,2024-12-06,Delivered
SH025608,O025608,2024-12-03,,Cancelled
SH025609,O025609,2024-12-02,2024-12-13,Delayed
SH025610,O025610,2024-12-02,2024-12-05,Delivered
SH025611,O025611,2024-12-02,2024-12-04,Delivered
SH025612,O025612,2024-12-03,2024-12-08,Delivered
SH025613,O025613,2024-12-02,2024-12-05,Delivered
SH025614,O025614,2024-12-04,2024-12-07,Delivered
SH025615,O025615,2024-12-04,2024-12-07,Delivered
SH025616,O025616,2024-12-02,2024-12-05,Delivered
SH025617,O025617,2024-12-04,2024-12-08,Delivered
SH025618,O025618,2024-12-03,2024-12-05,Delivered
SH025619,O025619,2024-12-04,2024-12-06,Delivered
SH025620,O025620,2024-12-04,2024-12-08,Delivered
SH025621,O025621,2024-12-04,2024-12-07,Delivered
SH025622,O025622,2024-12-04,2024-12-09,Delivered
SH025623,O025623,2024-12-03,2024-12-06,Delivered
SH025624,O025624,2024-12-04,2024-12-16,Delayed
SH025625,O025625,2024-12-03,2024-12-05,Delivered
SH025626,O025626,2024-12-03,2024-12-06,Delivered
SH025627,O025627,2024-12-04,2024-12-06,Delivered
SH025628,O025628,2024-12-02,2024-12-06,Delivered
SH025629,O025629,2024-12-03,2024-12-06,Delivered
SH025630,O025630,2024-12-04,2024-12-08,Delivered
SH025631,O025631,2024-12-04,2024-12-07,Delivered
SH025632,O025632,2024-12-04,,Cancelled
SH025633,O025633,2024-12-02,2024-12-10,Delayed
SH025634,O025634,2024-12-02,2024-12-05,Delivered
SH025635,O025635,2024-12-03,2024-12-06,Delivered
SH025636,O025636,2024-12-04,2024-12-09,Delivered
SH025637,O025637,2024-12-02,2024-12-12,Delayed
SH025638,O025638,2024-12-02,2024-12-07,Delivered
SH025639,O025639,2024-12-02,2024-12-05,Delivered
SH025640,O025640,2024-12-02,2024-12-07,Delivered
SH025641,O025641,2024-12-02,2024-12-06,Delivered
SH025642,O025642,2024-12-02,2024-12-04,Delivered
SH025643,O025643,2024-12-02,2024-12-05,Delivered
SH025644,O025644,2024-12-03,2024-12-07,Delivered
SH025645,O025645,2024-12-04,2024-12-09,Delivered
SH025646,O025646,2024-12-02,2024-12-14,Delayed
SH025647,O025647,2024-12-04,2024-12-12,Delayed
SH025648,O025648,2024-12-03,2024-12-06,Delivered
SH025649,O025649,2024-12-03,2024-12-12,Delayed
SH025650,O025650,2024-12-04,2024-12-09,Delivered
SH025651,O025651,2024-12-03,2024-12-07,Delivered
SH025652,O025652,2024-12-03,2024-12-07,Delivered
SH025653,O025653,2024-12-04,2024-12-08,Delivered
SH025654,O025654,2024-12-03,2024-12-08,Delivered
SH025655,O025655,2024-12-03,2024-12-08,Delivered
SH025656,O025656,2024-12-03,2024-12-07,Delivered
SH025657,O025657,2024-12-04,2024-12-08,Delivered
SH025658,O025658,2024-12-04,,Cancelled
SH025659,O025659,2024-12-02,2024-12-04,Delivered
SH025660,O025660,2024-12-04,2024-12-07,Delivered
SH025661,O025661,2024-12-02,2024-12-04,Delivered
SH025662,O025662,2024-12-04,2024-12-07,Delivered
SH025663,O025663,2024-12-04,2024-12-07,Delivered
SH025664,O025664,2024-12-04,2024-12-06,Delivered
SH025665,O025665,2024-12-04,2024-12-07,Delivered
SH025666,O025666,2024-12-04,2024-12-06,Delivered
SH025667,O025667,2024-12-02,2024-12-07,Delivered
SH025668,O025668,2024-12-02,2024-12-04,Delivered
SH025669,O025669,2024-12-04,2024-12-07,Delivered
SH025670,O025670,2024-12-03,2024-12-08,Delivered
SH025671,O025671,2024-12-03,2024-12-08,Delivered
SH025672,O025672,2024-12-02,2024-12-05,Delivered
SH025673,O025673,2024-12-03,2024-12-06,Delivered
SH025674,O025674,2024-12-03,2024-12-05,Delivered
SH025675,O025675,2024-12-03,2024-12-07,Delivered
SH025676,O025676,2024-12-04,2024-12-09,Delivered
SH025677,O025677,2024-12-02,2024-12-06,Delivered
SH025678,O025678,2024-12-04,2024-12-07,Delivered
SH025679,O025679,2024-12-02,2024-12-04,Delivered
SH025680,O025680,2024-12-04,2024-12-06,Delivered
SH025681,O025681,2024-12-02,2024-12-07,Delivered
SH025682,O025682,2024-12-03,2024-12-07,Delivered
SH025683,O025683,2024-12-02,2024-12-07,Delivered
SH025684,O025684,2024-12-02,,Cancelled
SH025685,O025685,2024-12-03,2024-12-05,Delivered
SH025686,O025686,2024-12-02,,Cancelled
SH025687,O025687,2024-12-04,2024-12-08,Delivered
SH025688,O025688,2024-12-04,2024-12-06,Delivered
SH025689,O025689,2024-12-02,2024-12-09,Delayed
SH025690,O025690,2024-12-04,2024-12-09,Delivered
SH025691,O025691,2024-12-04,2024-12-09,Delivered
SH025692,O025692,2024-12-03,2024-12-07,Delivered
SH025693,O025693,2024-12-02,2024-12-06,Delivered
SH025694,O025694,2024-12-04,2024-12-07,Delivered
SH025695,O025695,2024-12-03,2024-12-11,Delayed
SH025696,O025696,2024-12-02,2024-12-05,Delivered
SH025697,O025697,2024-12-04,2024-12-08,Delivered
SH025698,O025698,2024-12-04,2024-12-06,Delivered
SH025699,O025699,2024-12-04,2024-12-16,Delayed
SH025700,O025700,2024-12-04,2024-12-06,Delivered
SH025701,O025701,2024-12-02,2024-12-04,Delivered
SH025702,O025702,2024-12-02,2024-12-06,Delivered
SH025703,O025703,2024-12-04,2024-12-09,Delivered
SH025704,O025704,2024-12-04,2024-12-07,Delivered
SH025705,O025705,2024-12-04,2024-12-08,Delivered
SH025706,O025706,2024-12-02,2024-12-07,Delivered
SH025707,O025707,2024-12-02,2024-12-04,Delivered
SH025708,O025708,2024-12-02,2024-12-04,Delivered
SH025709,O025709,2024-12-03,2024-12-05,Delivered
SH025710,O025710,2024-12-02,2024-12-13,Delayed
SH025711,O025711,2024-12-02,2024-12-04,Delivered
SH025712,O025712,2024-12-03,2024-12-05,Delivered
SH025713,O025713,2024-12-04,2024-12-09,Delivered
SH025714,O025714,2024-12-03,2024-12-08,Delivered
SH025715,O025715,2024-12-03,2024-12-05,Delivered
SH025716,O025716,2024-12-03,2024-12-08,Delivered
SH025717,O025717,2024-12-03,2024-12-05,Delivered
SH025718,O025718,2024-12-03,2024-12-06,Delivered
SH025719,O025719,2024-12-04,2024-12-09,Delivered
SH025720,O025720,2024-12-03,2024-12-07,Delivered
SH025721,O025721,2024-12-02,2024-12-05,Delivered
SH025722,O025722,2024-12-02,2024-12-07,Delivered
SH025723,O025723,2024-12-02,2024-12-07,Delivered
SH025724,O025724,2024-12-03,2024-12-05,Delivered
SH025725,O025725,2024-12-02,2024-12-08,Delayed
SH025726,O025726,2024-12-02,2024-12-07,Delivered
SH025727,O025727,2024-12-04,2024-12-06,Delivered
SH025728,O025728,2024-12-04,2024-12-07,Delivered
SH025729,O025729,2024-12-03,2024-12-12,Delayed
SH025730,O025730,2024-12-02,2024-12-09,Delayed
SH025731,O025731,2024-12-03,2024-12-08,Delivered
SH025732,O025732,2024-12-04,2024-12-06,Delivered
SH025733,O025733,2024-12-04,2024-12-11,Delayed
SH025734,O025734,2024-12-02,2024-12-06,Delivered
SH025735,O025735,2024-12-02,2024-12-13,Delayed
SH025736,O025736,2024-12-04,2024-12-08,Delivered
SH025737,O025737,2024-12-04,2024-12-07,Delivered
SH025738,O025738,2024-12-03,,Cancelled
SH025739,O025739,2024-12-03,2024-12-07,Delivered
SH025740,O025740,2024-12-02,2024-12-06,Delivered
SH025741,O025741,2024-12-04,2024-12-06,Delivered
SH025742,O025742,2024-12-03,2024-12-08,Delivered
SH025743,O025743,2024-12-04,2024-12-14,Delayed
SH025744,O025744,2024-12-04,2024-12-07,Delivered
SH025745,O025745,2024-12-02,2024-12-07,Delivered
SH025746,O025746,2024-12-02,2024-12-05,Delivered
SH025747,O025747,2024-12-03,2024-12-08,Delivered
SH025748,O025748,2024-12-04,,Cancelled
SH025749,O025749,2024-12-04,2024-12-08,Delivered
SH025750,O025750,2024-12-02,2024-12-05,Delivered
SH025751,O025751,2024-12-04,2024-12-06,Delivered
SH025752,O025752,2024-12-02,2024-12-07,Delivered
SH025753,O025753,2024-12-02,2024-12-05,Delivered
SH025754,O025754,2024-12-03,2024-12-11,Delayed
SH025755,O025755,2024-12-03,,Cancelled
SH025756,O025756,2024-12-04,2024-12-06,Delivered
SH025757,O025757,2024-12-03,2024-12-07,Delivered
SH025758,O025758,2024-12-03,2024-12-08,Delivered
SH025759,O025759,2024-12-02,2024-12-06,Delivered
SH025760,O025760,2024-12-03,2024-12-08,Delivered
SH025761,O025761,2024-12-02,2024-12-07,Delivered
SH025762,O025762,2024-12-03,2024-12-07,Delivered
SH025763,O025763,2024-12-04,2024-12-08,Delivered
SH025764,O025764,2024-12-04,2024-12-10,Delayed
SH025765,O025765,2024-12-03,2024-12-06,Delivered
SH025766,O025766,2024-12-03,2024-12-08,Delivered
SH025767,O025767,2024-12-03,2024-12-08,Delivered
SH025768,O025768,2024-12-03,2024-12-06,Delivered
SH025769,O025769,2024-12-03,2024-12-10,Delayed
SH025770,O025770,2024-12-02,,Cancelled
SH025771,O025771,2024-12-04,2024-12-09,Delivered
SH025772,O025772,2024-12-03,2024-12-05,Delivered
SH025773,O025773,2024-12-04,2024-12-08,Delivered
SH025774,O025774,2024-12-03,2024-12-05,Delivered
SH025775,O025775,2024-12-02,2024-12-09,Delayed
SH025776,O025776,2024-12-02,2024-12-05,Delivered
SH025777,O025777,2024-12-04,2024-12-06,Delivered
SH025778,O025778,2024-12-03,2024-12-05,Delivered
SH025779,O025779,2024-12-04,2024-12-07,Delivered
SH025780,O025780,2024-12-02,2024-12-06,Delivered
SH025781,O025781,2024-12-04,2024-12-08,Delivered
SH025782,O025782,2024-12-02,2024-12-07,Delivered
SH025783,O025783,2024-12-04,2024-12-13,Delayed
SH025784,O025784,2024-12-03,2024-12-06,Delivered
SH025785,O025785,2024-12-04,,Cancelled
SH025786,O025786,2024-12-04,2024-12-10,Delayed
SH025787,O025787,2024-12-04,2024-12-09,Delivered
SH025788,O025788,2024-12-04,2024-12-08,Delivered
SH025789,O025789,2024-12-02,2024-12-05,Delivered
SH025790,O025790,2024-12-03,2024-12-05,Delivered
SH025791,O025791,2024-12-03,2024-12-07,Delivered
SH025792,O025792,2024-12-03,2024-12-14,Delayed
SH025793,O025793,2024-12-02,2024-12-08,Delayed
SH025794,O025794,2024-12-02,2024-12-05,Delivered
SH025795,O025795,2024-12-02,2024-12-06,Delivered
SH025796,O025796,2024-12-04,2024-12-07,Delivered
SH025797,O025797,2024-12-02,2024-12-04,Delivered
SH025798,O025798,2024-12-02,2024-12-04,Delivered
SH025799,O025799,2024-12-02,2024-12-06,Delivered
SH025800,O025800,2024-12-04,2024-12-08,Delivered
SH025801,O025801,2024-12-03,2024-12-06,Delivered
SH025802,O025802,2024-12-03,2024-12-06,Delivered
SH025803,O025803,2024-12-03,2024-12-08,Delivered
SH025804,O025804,2024-12-03,2024-12-06,Delivered
SH025805,O025805,2024-12-03,2024-12-06,Delivered
SH025806,O025806,2024-12-03,2024-12-07,Delivered
SH025807,O025807,2024-12-02,2024-12-07,Delivered
SH025808,O025808,2024-12-02,2024-12-13,Delayed
SH025809,O025809,2024-12-04,,Cancelled
SH025810,O025810,2024-12-04,2024-12-06,Delivered
SH025811,O025811,2024-12-03,2024-12-05,Delivered
SH025812,O025812,2024-12-02,2024-12-04,Delivered
SH025813,O025813,2024-12-04,,Cancelled
SH025814,O025814,2024-12-03,2024-12-08,Delivered
SH025815,O025815,2024-12-04,2024-12-06,Delivered
SH025816,O025816,2024-12-02,2024-12-07,Delivered
SH025817,O025817,2024-12-03,2024-12-07,Delivered
SH025818,O025818,2024-12-02,2024-12-07,Delivered
SH025819,O025819,2024-12-03,2024-12-05,Delivered
SH025820,O025820,2024-12-03,2024-12-06,Delivered
SH025821,O025821,2024-12-02,2024-12-09,Delayed
SH025822,O025822,2024-12-04,2024-12-06,Delivered
SH025823,O025823,2024-12-02,2024-12-04,Delivered
SH025824,O025824,2024-12-02,2024-12-06,Delivered
SH025825,O025825,2024-12-02,2024-12-14,Delayed
SH025826,O025826,2024-12-04,2024-12-08,Delivered
SH025827,O025827,2024-12-03,2024-12-08,Delivered
SH025828,O025828,2024-12-03,2024-12-08,Delivered
SH025829,O025829,2024-12-04,2024-12-09,Delivered
SH025830,O025830,2024-12-04,2024-12-08,Delivered
SH025831,O025831,2024-12-04,2024-12-08,Delivered
SH025832,O025832,2024-12-03,2024-12-05,Delivered
SH025833,O025833,2024-12-02,2024-12-05,Delivered
SH025834,O025834,2024-12-02,2024-12-05,Delivered
SH025835,O025835,2024-12-03,2024-12-08,Delivered
SH025836,O025836,2024-12-03,2024-12-05,Delivered
SH025837,O025837,2024-12-03,2024-12-07,Delivered
SH025838,O025838,2024-12-02,2024-12-04,Delivered
SH025839,O025839,2024-12-04,2024-12-07,Delivered
SH025840,O025840,2024-12-04,2024-12-09,Delivered
SH025841,O025841,2024-12-03,,Cancelled
SH025842,O025842,2024-12-02,2024-12-06,Delivered
SH025843,O025843,2024-12-04,2024-12-07,Delivered
SH025844,O025844,2024-12-02,2024-12-04,Delivered
SH025845,O025845,2024-12-03,2024-12-06,Delivered
SH025846,O025846,2024-12-03,2024-12-08,Delivered
SH025847,O025847,2024-12-02,2024-12-06,Delivered
SH025848,O025848,2024-12-03,2024-12-05,Delivered
SH025849,O025849,2024-12-04,,Cancelled
SH025850,O025850,2024-12-04,2024-12-09,Delivered
SH025851,O025851,2024-12-04,2024-12-09,Delivered
SH025852,O025852,2024-12-03,2024-12-07,Delivered
SH025853,O025853,2024-12-02,2024-12-04,Delivered
SH025854,O025854,2024-12-02,2024-12-04,Delivered
SH025855,O025855,2024-12-03,2024-12-07,Delivered
SH025856,O025856,2024-12-04,2024-12-07,Delivered
SH025857,O025857,2024-12-04,2024-12-07,Delivered
SH025858,O025858,2024-12-03,2024-12-08,Delivered
SH025859,O025859,2024-12-02,2024-12-05,Delivered
SH025860,O025860,2024-12-02,2024-12-05,Delivered
SH025861,O025861,2024-12-02,2024-12-04,Delivered
SH025862,O025862,2024-12-03,2024-12-05,Delivered
SH025863,O025863,2024-12-03,2024-12-07,Delivered
SH025864,O025864,2024-12-04,2024-12-07,Delivered
SH025865,O025865,2024-12-03,2024-12-08,Delivered
SH025866,O025866,2024-12-04,2024-12-07,Delivered
SH025867,O025867,2024-12-02,2024-12-04,Delivered
SH025868,O025868,2024-12-02,2024-12-13,Delayed
SH025869,O025869,2024-12-02,2024-12-04,Delivered
SH025870,O025870,2024-12-03,2024-12-08,Delivered
SH025871,O025871,2024-12-02,2024-12-04,Delivered
SH025872,O025872,2024-12-02,2024-12-14,Delayed
SH025873,O025873,2024-12-02,2024-12-07,Delivered
SH025874,O025874,2024-12-04,2024-12-07,Delivered
SH025875,O025875,2024-12-04,2024-12-06,Delivered
SH025876,O025876,2024-12-04,2024-12-07,Delivered
SH025877,O025877,2024-12-02,2024-12-04,Delivered
SH025878,O025878,2024-12-04,2024-12-07,Delivered
SH025879,O025879,2024-12-02,2024-12-05,Delivered
SH025880,O025880,2024-12-02,2024-12-05,Delivered
SH025881,O025881,2024-12-02,2024-12-07,Delivered
SH025882,O025882,2024-12-03,2024-12-05,Delivered
SH025883,O025883,2024-12-04,2024-12-07,Delivered
SH025884,O025884,2024-12-02,2024-12-06,Delivered
SH025885,O025885,2024-12-02,2024-12-07,Delivered
SH025886,O025886,2024-12-04,2024-12-08,Delivered
SH025887,O025887,2024-12-02,2024-12-07,Delivered
SH025888,O025888,2024-12-03,2024-12-07,Delivered
SH025889,O025889,2024-12-02,2024-12-06,Delivered
SH025890,O025890,2024-12-03,2024-12-09,Delayed
SH025891,O025891,2024-12-02,2024-12-07,Delivered
SH025892,O025892,2024-12-03,2024-12-09,Delayed
SH025893,O025893,2024-12-03,2024-12-07,Delivered
SH025894,O025894,2024-12-04,2024-12-06,Delivered
SH025895,O025895,2024-12-02,2024-12-05,Delivered
SH025896,O025896,2024-12-04,2024-12-06,Delivered
SH025897,O025897,2024-12-04,2024-12-07,Delivered
SH025898,O025898,2024-12-02,2024-12-04,Delivered
SH025899,O025899,2024-12-04,2024-12-06,Delivered
SH025900,O025900,2024-12-04,2024-12-15,Delayed
SH025901,O025901,2024-12-02,2024-12-05,Delivered
SH025902,O025902,2024-12-04,2024-12-07,Delivered
SH025903,O025903,2024-12-02,2024-12-07,Delivered
SH025904,O025904,2024-12-03,2024-12-05,Delivered
SH025905,O025905,2024-12-04,2024-12-08,Delivered
SH025906,O025906,2024-12-03,2024-12-05,Delivered
SH025907,O025907,2024-12-04,2024-12-09,Delivered
SH025908,O025908,2024-12-04,2024-12-06,Delivered
SH025909,O025909,2024-12-03,2024-12-07,Delivered
SH025910,O025910,2024-12-02,2024-12-05,Delivered
SH025911,O025911,2024-12-02,2024-12-06,Delivered
SH025912,O025912,2024-12-02,2024-12-05,Delivered
SH025913,O025913,2024-12-03,2024-12-05,Delivered
SH025914,O025914,2024-12-04,2024-12-07,Delivered
SH025915,O025915,2024-12-03,2024-12-05,Delivered
SH025916,O025916,2024-12-02,2024-12-04,Delivered
SH025917,O025917,2024-12-04,2024-12-07,Delivered
SH025918,O025918,2024-12-02,2024-12-08,Delayed
SH025919,O025919,2024-12-03,2024-12-06,Delivered
SH025920,O025920,2024-12-04,2024-12-07,Delivered
SH025921,O025921,2024-12-02,2024-12-04,Delivered
SH025922,O025922,2024-12-04,2024-12-08,Delivered
SH025923,O025923,2024-12-03,2024-12-06,Delivered
SH025924,O025924,2024-12-03,2024-12-05,Delivered
SH025925,O025925,2024-12-02,2024-12-04,Delivered
SH025926,O025926,2024-12-04,2024-12-06,Delivered
SH025927,O025927,2024-12-03,2024-12-06,Delivered
SH025928,O025928,2024-12-02,2024-12-06,Delivered
SH025929,O025929,2024-12-04,2024-12-07,Delivered
SH025930,O025930,2024-12-02,,Cancelled
SH025931,O025931,2024-12-04,,Cancelled
SH025932,O025932,2024-12-04,2024-12-14,Delayed
SH025933,O025933,2024-12-02,2024-12-07,Delivered
SH025934,O025934,2024-12-03,2024-12-08,Delivered
SH025935,O025935,2024-12-02,2024-12-04,Delivered
SH025936,O025936,2024-12-03,2024-12-06,Delivered
SH025937,O025937,2024-12-02,2024-12-04,Delivered
SH025938,O025938,2024-12-04,2024-12-09,Delivered
SH025939,O025939,2024-12-04,2024-12-07,Delivered
SH025940,O025940,2024-12-03,2024-12-06,Delivered
SH025941,O025941,2024-12-04,2024-12-06,Delivered
SH025942,O025942,2024-12-02,2024-12-04,Delivered
SH025943,O025943,2024-12-03,2024-12-05,Delivered
SH025944,O025944,2024-12-03,2024-12-05,Delivered
SH025945,O025945,2024-12-02,2024-12-06,Delivered
SH025946,O025946,2024-12-03,2024-12-10,Delayed
SH025947,O025947,2024-12-04,2024-12-06,Delivered
SH025948,O025948,2024-12-03,2024-12-08,Delivered
SH025949,O025949,2024-12-02,2024-12-04,Delivered
SH025950,O025950,2024-12-02,2024-12-05,Delivered
SH025951,O025951,2024-12-02,2024-12-11,Delayed
SH025952,O025952,2024-12-04,2024-12-07,Delivered
SH025953,O025953,2024-12-02,2024-12-05,Delivered
SH025954,O025954,2024-12-04,2024-12-08,Delivered
SH025955,O025955,2024-12-02,2024-12-06,Delivered
SH025956,O025956,2024-12-02,2024-12-05,Delivered
SH025957,O025957,2024-12-04,2024-12-09,Delivered
SH025958,O025958,2024-12-02,2024-12-04,Delivered
SH025959,O025959,2024-12-04,2024-12-07,Delivered
SH025960,O025960,2024-12-04,,Cancelled
SH025961,O025961,2024-12-03,2024-12-06,Delivered
SH025962,O025962,2024-12-03,2024-12-05,Delivered
SH025963,O025963,2024-12-04,2024-12-08,Delivered
SH025964,O025964,2024-12-03,2024-12-08,Delivered
SH025965,O025965,2024-12-03,2024-12-10,Delayed
SH025966,O025966,2024-12-04,2024-12-08,Delivered
SH025967,O025967,2024-12-02,2024-12-07,Delivered
SH025968,O025968,2024-12-03,2024-12-08,Delivered
SH025969,O025969,2024-12-03,2024-12-05,Delivered
SH025970,O025970,2024-12-02,2024-12-04,Delivered
SH025971,O025971,2024-12-02,2024-12-07,Delivered
SH025972,O025972,2024-12-04,2024-12-08,Delivered
SH025973,O025973,2024-12-02,2024-12-07,Delivered
SH025974,O025974,2024-12-02,2024-12-04,Delivered
SH025975,O025975,2024-12-02,2024-12-05,Delivered
SH025976,O025976,2024-12-03,2024-12-06,Delivered
SH025977,O025977,2024-12-04,2024-12-07,Delivered
SH025978,O025978,2024-12-04,2024-12-12,Delayed
SH025979,O025979,2024-12-03,,Cancelled
SH025980,O025980,2024-12-02,2024-12-05,Delivered
SH025981,O025981,2024-12-04,2024-12-07,Delivered
SH025982,O025982,2024-12-03,2024-12-07,Delivered
SH025983,O025983,2024-12-03,2024-12-05,Delivered
SH025984,O025984,2024-12-02,2024-12-07,Delivered
SH025985,O025985,2024-12-02,2024-12-05,Delivered
SH025986,O025986,2024-12-03,2024-12-06,Delivered
SH025987,O025987,2024-12-02,2024-12-04,Delivered
SH025988,O025988,2024-12-03,2024-12-08,Delivered
SH025989,O025989,2024-12-02,2024-12-07,Delivered
SH025990,O025990,2024-12-02,2024-12-07,Delivered
SH025991,O025991,2024-12-03,2024-12-06,Delivered
SH025992,O025992,2024-12-04,2024-12-09,Delivered
SH025993,O025993,2024-12-03,2024-12-06,Delivered
SH025994,O025994,2024-12-02,2024-12-06,Delivered
SH025995,O025995,2024-12-02,2024-12-04,Delivered
SH025996,O025996,2024-12-04,2024-12-09,Delivered
