po_id,supplier_id,product_id,order_date,expected_date,received_date,quantity,unit_cost,delay_days
PO007266,S006,P022,2024-06-01,2024-06-09,2024-06-09,474,82.67,0
PO007267,S013,P010,2024-06-01,2024-06-16,2024-06-16,190,460.35,0
PO007268,S014,P029,2024-06-01,2024-06-21,2024-06-21,268,134.07,0
PO007269,S002,P027,2024-06-01,2024-06-08,2024-06-08,84,942.52,0
PO007270,S015,P024,2024-06-01,2024-06-17,2024-06-17,250,346.13,0
PO007271,S007,P032,2024-06-01,2024-06-13,2024-06-13,262,837.3,0
PO007272,S014,P048,2024-06-01,2024-06-17,2024-06-17,251,782.42,0
PO007273,S002,P023,2024-06-01,2024-06-06,2024-06-06,321,295.84,0
PO007274,S012,P037,2024-06-01,2024-06-19,2024-06-19,491,55.25,0
PO007275,S007,P015,2024-06-01,2024-06-09,2024-06-09,378,612.79,0
PO007276,S007,P050,2024-06-01,2024-06-12,2024-06-12,145,74.15,0
PO007277,S009,P029,2024-06-01,2024-06-11,2024-06-17,253,134.07,6
PO007278,S015,P006,2024-06-01,2024-06-16,2024-06-16,405,69.56,0
PO007279,S001,P026,2024-06-01,2024-06-06,2024-06-06,311,971.11,0
PO007280,S014,P025,2024-06-01,2024-06-19,2024-06-19,488,569.37,0
PO007281,S006,P008,2024-06-01,2024-06-12,2024-06-12,145,222.73,0
PO007282,S014,P042,2024-06-01,2024-06-17,2024-06-17,191,364.35,0
PO007283,S015,P027,2024-06-01,2024-06-17,2024-06-19,226,942.52,2
PO007284,S003,P049,2024-06-01,2024-06-08,2024-06-14,160,546.6,6
PO007285,S012,P043,2024-06-01,2024-06-19,2024-06-19,250,345.43,0
PO007286,S013,P026,2024-06-01,2024-06-16,2024-06-16,52,971.11,0
PO007287,S007,P026,2024-06-01,2024-06-09,2024-06-09,99,971.11,0
PO007288,S004,P009,2024-06-01,2024-06-08,2024-06-08,439,339.03,0
PO007289,S015,P012,2024-06-01,2024-06-18,2024-06-26,287,327.54,8
PO007290,S009,P044,2024-06-01,2024-06-12,2024-06-12,106,743.13,0
PO007291,S012,P037,2024-06-01,2024-06-17,2024-06-17,401,55.25,0
PO007292,S008,P041,2024-06-01,2024-06-09,2024-06-09,214,869.95,0
PO007293,S001,P024,2024-06-01,2024-06-06,2024-06-06,454,346.13,0
PO007294,S003,P024,2024-06-01,2024-06-08,2024-06-08,54,346.13,0
PO007295,S001,P030,2024-06-01,2024-06-08,2024-06-08,191,92.97,0
PO007296,S005,P030,2024-06-01,2024-06-07,2024-06-07,65,92.97,0
PO007297,S009,P015,2024-06-01,2024-06-09,2024-06-09,122,612.79,0
PO007298,S004,P038,2024-06-01,2024-06-06,2024-06-06,326,721.51,0
PO007299,S011,P016,2024-06-01,2024-06-20,2024-06-20,231,627.17,0
PO007300,S011,P020,2024-06-01,2024-06-20,2024-06-20,354,700.02,0
PO007301,S010,P009,2024-06-01,2024-06-11,2024-06-11,354,339.03,0
PO007302,S006,P047,2024-06-01,2024-06-09,2024-06-09,195,772.75,0
PO007303,S001,P014,2024-06-01,2024-06-07,2024-06-07,225,239.69,0
PO007304,S005,P050,2024-06-01,2024-06-08,2024-06-08,451,74.15,0
PO007305,S001,P032,2024-06-01,2024-06-08,2024-06-08,413,837.3,0
PO007306,S004,P004,2024-06-01,2024-06-07,2024-06-07,301,105.18,0
PO007307,S004,P035,2024-06-01,2024-06-06,2024-06-06,334,120.82,0
PO007308,S004,P011,2024-06-01,2024-06-07,2024-06-07,451,631.26,0
PO007309,S010,P017,2024-06-01,2024-06-13,2024-06-13,445,111.8,0
PO007310,S005,P027,2024-06-01,2024-06-06,2024-06-06,266,942.52,0
PO007311,S012,P036,2024-06-01,2024-06-20,2024-06-20,271,783.63,0
PO007312,S002,P047,2024-06-01,2024-06-06,2024-06-06,54,772.75,0
PO007313,S005,P040,2024-06-01,2024-06-06,2024-06-10,419,390.54,4
PO007314,S012,P004,2024-06-01,2024-06-20,2024-06-20,361,105.18,0
PO007315,S011,P041,2024-06-01,2024-06-20,2024-06-28,342,869.95,8
PO007316,S008,P035,2024-06-01,2024-06-09,2024-06-09,500,120.82,0
PO007317,S013,P027,2024-06-01,2024-06-19,2024-06-19,338,942.52,0
PO007318,S002,P010,2024-06-01,2024-06-08,2024-06-08,51,460.35,0
PO007319,S005,P006,2024-06-01,2024-06-07,2024-06-07,61,69.56,0
PO007320,S003,P047,2024-06-01,2024-06-07,2024-06-07,470,772.75,0
PO007321,S009,P026,2024-06-01,2024-06-11,2024-06-11,175,971.11,0
PO007322,S010,P016,2024-06-01,2024-06-09,2024-06-09,248,627.17,0
PO007323,S012,P039,2024-06-01,2024-06-16,2024-06-16,206,782.71,0
PO007324,S006,P016,2024-06-01,2024-06-12,2024-06-12,74,627.17,0
PO007325,S005,P039,2024-06-01,2024-06-06,2024-06-06,118,782.71,0
PO007326,S015,P032,2024-06-01,2024-06-20,2024-06-20,63,837.3,0
PO007327,S003,P036,2024-06-01,2024-06-07,2024-06-07,273,783.63,0
PO007328,S014,P026,2024-06-01,2024-06-17,2024-06-17,154,971.11,0
PO007329,S008,P018,2024-06-01,2024-06-12,2024-06-12,272,967.35,0
PO007330,S005,P036,2024-06-01,2024-06-06,2024-06-06,386,783.63,0
PO007331,S003,P017,2024-06-01,2024-06-06,2024-06-06,246,111.8,0
PO007332,S008,P039,2024-06-01,2024-06-13,2024-06-13,323,782.71,0
PO007333,S001,P016,2024-06-01,2024-06-08,2024-06-08,411,627.17,0
PO007334,S002,P012,2024-06-01,2024-06-06,2024-06-06,357,327.54,0
PO007335,S003,P023,2024-06-01,2024-06-06,2024-06-06,160,295.84,0
PO007336,S001,P042,2024-06-01,2024-06-07,2024-06-07,409,364.35,0
PO007337,S013,P050,2024-06-01,2024-06-18,2024-06-24,267,74.15,6
PO007338,S005,P027,2024-06-01,2024-06-06,2024-06-06,415,942.52,0
PO007339,S003,P023,2024-06-01,2024-06-07,2024-06-07,411,295.84,0
PO007340,S012,P015,2024-06-01,2024-06-17,2024-06-22,279,612.79,5
PO007341,S013,P034,2024-06-01,2024-06-16,2024-06-20,483,183.88,4
PO007342,S008,P017,2024-06-01,2024-06-12,2024-06-12,268,111.8,0
PO007343,S015,P025,2024-06-01,2024-06-21,2024-06-27,318,569.37,6
PO007344,S013,P039,2024-06-01,2024-06-16,2024-06-16,454,782.71,0
PO007345,S013,P023,2024-06-01,2024-06-19,2024-06-28,360,295.84,9
PO007346,S010,P044,2024-06-01,2024-06-12,2024-06-12,254,743.13,0
PO007347,S015,P013,2024-06-01,2024-06-18,2024-06-21,370,483.27,3
PO007348,S015,P023,2024-06-01,2024-06-16,2024-06-26,466,295.84,10
PO007349,S012,P038,2024-06-01,2024-06-20,2024-06-20,262,721.51,0
PO007350,S006,P043,2024-06-01,2024-06-12,2024-06-12,493,345.43,0
PO007351,S009,P031,2024-06-01,2024-06-12,2024-06-12,366,419.24,0
PO007352,S001,P035,2024-06-01,2024-06-06,2024-06-06,428,120.82,0
PO007353,S010,P019,2024-06-01,2024-06-11,2024-06-11,500,339.38,0
PO007354,S014,P022,2024-06-01,2024-06-17,2024-06-17,278,82.67,0
PO007355,S015,P048,2024-06-01,2024-06-17,2024-06-17,382,782.42,0
PO007356,S001,P026,2024-06-01,2024-06-07,2024-06-07,232,971.11,0
PO007357,S002,P039,2024-06-01,2024-06-06,2024-06-06,441,782.71,0
PO007358,S005,P043,2024-06-01,2024-06-08,2024-06-08,129,345.43,0
PO007359,S005,P029,2024-06-01,2024-06-07,2024-06-12,472,134.07,5
PO007360,S013,P015,2024-06-01,2024-06-19,2024-06-28,413,612.79,9
PO007361,S006,P043,2024-06-01,2024-06-12,2024-06-21,217,345.43,9
PO007362,S011,P023,2024-06-01,2024-06-21,2024-06-25,143,295.84,4
PO007363,S005,P035,2024-06-01,2024-06-06,2024-06-06,387,120.82,0
PO007364,S011,P047,2024-06-01,2024-06-18,2024-06-18,355,772.75,0
PO007365,S005,P005,2024-06-01,2024-06-06,2024-06-06,147,621.06,0
PO007366,S014,P009,2024-06-01,2024-06-20,2024-06-26,215,339.03,6
PO007367,S011,P022,2024-06-01,2024-06-21,2024-06-21,387,82.67,0
PO007368,S005,P011,2024-06-01,2024-06-08,2024-06-08,411,631.26,0
PO007369,S014,P004,2024-06-01,2024-06-17,2024-06-27,93,105.18,10
PO007370,S003,P024,2024-06-01,2024-06-07,2024-06-07,403,346.13,0
PO007371,S008,P013,2024-06-01,2024-06-09,2024-06-09,232,483.27,0
PO007372,S007,P045,2024-06-01,2024-06-10,2024-06-10,278,892.85,0
PO007373,S009,P004,2024-06-01,2024-06-12,2024-06-12,167,105.18,0
PO007374,S008,P040,2024-06-01,2024-06-12,2024-06-12,473,390.54,0
PO007375,S011,P049,2024-06-01,2024-06-21,2024-06-21,330,546.6,0
PO007376,S008,P030,2024-06-01,2024-06-13,2024-06-13,437,92.97,0
PO007377,S004,P011,2024-06-01,2024-06-08,2024-06-08,330,631.26,0
PO007378,S003,P046,2024-06-01,2024-06-06,2024-06-06,125,163.61,0
PO007379,S010,P028,2024-06-01,2024-06-12,2024-06-12,259,618.0,0
PO007380,S012,P011,2024-06-01,2024-06-18,2024-06-26,351,631.26,8
PO007381,S011,P017,2024-06-01,2024-06-17,2024-06-21,376,111.8,4
PO007382,S006,P002,2024-06-01,2024-06-11,2024-06-11,128,745.39,0
PO007383,S004,P028,2024-06-01,2024-06-06,2024-06-06,155,618.0,0
PO007384,S015,P042,2024-06-01,2024-06-19,2024-06-26,149,364.35,7
PO007385,S004,P039,2024-06-01,2024-06-06,2024-06-06,475,782.71,0
PO007386,S014,P024,2024-06-01,2024-06-18,2024-06-18,497,346.13,0
PO007387,S012,P017,2024-06-01,2024-06-21,2024-06-21,56,111.8,0
PO007388,S001,P031,2024-06-01,2024-06-08,2024-06-08,341,419.24,0
PO007389,S007,P007,2024-06-01,2024-06-09,2024-06-09,472,840.82,0
PO007390,S001,P044,2024-06-01,2024-06-06,2024-06-06,143,743.13,0
PO007391,S003,P028,2024-06-01,2024-06-06,2024-06-06,379,618.0,0
PO007392,S010,P039,2024-06-01,2024-06-11,2024-06-19,294,782.71,8
PO007393,S007,P006,2024-06-01,2024-06-10,2024-06-10,105,69.56,0
PO007394,S003,P007,2024-06-01,2024-06-06,2024-06-06,480,840.82,0
PO007395,S014,P038,2024-06-01,2024-06-21,2024-06-21,460,721.51,0
PO007396,S015,P024,2024-06-01,2024-06-18,2024-06-18,268,346.13,0
PO007397,S015,P004,2024-06-01,2024-06-18,2024-06-18,79,105.18,0
PO007398,S001,P031,2024-06-01,2024-06-08,2024-06-08,442,419.24,0
PO007399,S010,P009,2024-06-01,2024-06-09,2024-06-09,462,339.03,0
PO007400,S008,P048,2024-06-01,2024-06-10,2024-06-10,210,782.42,0
PO007401,S013,P014,2024-06-01,2024-06-17,2024-06-17,330,239.69,0
PO007402,S001,P011,2024-06-01,2024-06-07,2024-06-07,62,631.26,0
PO007403,S008,P007,2024-06-01,2024-06-13,2024-06-13,499,840.82,0
PO007404,S002,P016,2024-06-01,2024-06-06,2024-06-06,468,627.17,0
PO007405,S006,P005,2024-06-01,2024-06-10,2024-06-10,133,621.06,0
PO007406,S013,P039,2024-06-01,2024-06-20,2024-06-20,190,782.71,0
PO007407,S001,P008,2024-06-01,2024-06-06,2024-06-06,241,222.73,0
PO007408,S008,P037,2024-06-01,2024-06-11,2024-06-11,103,55.25,0
PO007409,S015,P002,2024-06-01,2024-06-20,2024-06-20,221,745.39,0
PO007410,S003,P026,2024-06-01,2024-06-06,2024-06-06,438,971.11,0
PO007411,S013,P047,2024-06-01,2024-06-21,2024-06-21,84,772.75,0
PO007412,S003,P044,2024-06-01,2024-06-07,2024-06-07,166,743.13,0
PO007413,S001,P039,2024-06-01,2024-06-06,2024-06-06,194,782.71,0
PO007414,S006,P023,2024-06-01,2024-06-09,2024-06-09,271,295.84,0
PO007415,S006,P002,2024-06-01,2024-06-09,2024-06-09,270,745.39,0
PO007416,S009,P042,2024-06-01,2024-06-10,2024-06-10,275,364.35,0
PO007417,S003,P016,2024-06-01,2024-06-07,2024-06-07,72,627.17,0
PO007418,S003,P004,2024-06-01,2024-06-07,2024-06-15,259,105.18,8
PO007419,S002,P023,2024-06-01,2024-06-06,2024-06-06,198,295.84,0
PO007420,S009,P012,2024-06-01,2024-06-09,2024-06-09,150,327.54,0
PO007421,S004,P019,2024-06-01,2024-06-08,2024-06-08,270,339.38,0
PO007422,S014,P025,2024-06-01,2024-06-18,2024-06-18,150,569.37,0
PO007423,S001,P041,2024-06-01,2024-06-08,2024-06-08,230,869.95,0
PO007424,S007,P021,2024-06-01,2024-06-12,2024-06-12,331,165.94,0
PO007425,S002,P005,2024-06-01,2024-06-06,2024-06-09,101,621.06,3
PO007426,S015,P041,2024-06-01,2024-06-18,2024-06-25,205,869.95,7
PO007427,S011,P019,2024-06-01,2024-06-20,2024-06-20,270,339.38,0
PO007428,S010,P025,2024-06-01,2024-06-10,2024-06-10,403,569.37,0
PO007429,S012,P003,2024-06-01,2024-06-16,2024-06-16,390,198.22,0
PO007430,S002,P022,2024-06-01,2024-06-07,2024-06-07,458,82.67,0
PO007431,S004,P006,2024-06-01,2024-06-08,2024-06-08,179,69.56,0
PO007432,S010,P021,2024-06-01,2024-06-13,2024-06-13,211,165.94,0
PO007433,S010,P039,2024-06-01,2024-06-13,2024-06-13,409,782.71,0
PO007434,S010,P038,2024-06-01,2024-06-13,2024-06-13,295,721.51,0
PO007435,S011,P039,2024-06-01,2024-06-21,2024-06-28,372,782.71,7
PO007436,S001,P019,2024-06-01,2024-06-08,2024-06-08,361,339.38,0
PO007437,S013,P004,2024-06-01,2024-06-20,2024-06-28,60,105.18,8
PO007438,S007,P008,2024-06-01,2024-06-10,2024-06-12,406,222.73,2
PO007439,S010,P025,2024-06-01,2024-06-09,2024-06-09,396,569.37,0
PO007440,S014,P016,2024-06-01,2024-06-19,2024-06-19,397,627.17,0
PO007441,S014,P017,2024-06-01,2024-06-19,2024-06-29,163,111.8,10
PO007442,S003,P019,2024-06-01,2024-06-07,2024-06-07,336,339.38,0
PO007443,S001,P041,2024-06-01,2024-06-06,2024-06-06,123,869.95,0
PO007444,S015,P001,2024-06-01,2024-06-17,2024-06-17,175,405.81,0
PO007445,S011,P048,2024-06-01,2024-06-18,2024-06-24,128,782.42,6
PO007446,S008,P018,2024-06-01,2024-06-12,2024-06-15,419,967.35,3
PO007447,S001,P050,2024-06-01,2024-06-07,2024-06-07,497,74.15,0
PO007448,S015,P031,2024-06-01,2024-06-21,2024-06-21,366,419.24,0
PO007449,S011,P048,2024-06-01,2024-06-21,2024-06-21,159,782.42,0
PO007450,S014,P022,2024-06-01,2024-06-19,2024-06-19,103,82.67,0
PO007451,S006,P036,2024-06-01,2024-06-11,2024-06-11,254,783.63,0
PO007452,S005,P022,2024-06-01,2024-06-06,2024-06-06,151,82.67,0
PO007453,S010,P047,2024-06-01,2024-06-09,2024-06-09,122,772.75,0
PO007454,S013,P026,2024-06-01,2024-06-20,2024-06-20,256,971.11,0
PO007455,S012,P032,2024-06-01,2024-06-16,2024-06-18,233,837.3,2
PO007456,S008,P007,2024-06-01,2024-06-13,2024-06-13,153,840.82,0
PO007457,S010,P024,2024-06-01,2024-06-13,2024-06-13,352,346.13,0
PO007458,S003,P029,2024-06-01,2024-06-06,2024-06-06,155,134.07,0
PO007459,S001,P023,2024-06-01,2024-06-06,2024-06-06,378,295.84,0
PO007460,S014,P046,2024-06-01,2024-06-16,2024-06-16,366,163.61,0
PO007461,S013,P009,2024-06-01,2024-06-18,2024-06-18,237,339.03,0
PO007462,S008,P010,2024-06-01,2024-06-11,2024-06-11,437,460.35,0
PO007463,S013,P008,2024-06-01,2024-06-20,2024-06-20,236,222.73,0
PO007464,S015,P011,2024-06-01,2024-06-19,2024-06-19,478,631.26,0
PO007465,S012,P012,2024-06-01,2024-06-20,2024-06-20,231,327.54,0
PO007466,S001,P009,2024-06-01,2024-06-08,2024-06-08,371,339.03,0
PO007467,S009,P034,2024-06-01,2024-06-11,2024-06-11,60,183.88,0
PO007468,S012,P002,2024-06-01,2024-06-16,2024-06-22,499,745.39,6
PO007469,S005,P046,2024-06-01,2024-06-06,2024-06-06,457,163.61,0
PO007470,S001,P026,2024-06-01,2024-06-06,2024-06-06,455,971.11,0
PO007471,S011,P001,2024-06-01,2024-06-21,2024-06-21,445,405.81,0
PO007472,S001,P023,2024-06-01,2024-06-07,2024-06-07,109,295.84,0
PO007473,S009,P002,2024-06-01,2024-06-10,2024-06-10,53,745.39,0
PO007474,S010,P012,2024-06-01,2024-06-10,2024-06-10,372,327.54,0
PO007475,S002,P009,2024-06-01,2024-06-08,2024-06-08,235,339.03,0
PO007476,S002,P028,2024-06-01,2024-06-08,2024-06-08,141,618.0,0
PO007477,S013,P046,2024-06-01,2024-06-21,2024-06-29,428,163.61,8
PO007478,S015,P009,2024-06-01,2024-06-16,2024-06-16,473,339.03,0
PO007479,S011,P028,2024-06-01,2024-06-17,2024-06-17,242,618.0,0
PO007480,S004,P029,2024-06-01,2024-06-07,2024-06-10,90,134.07,3
PO007481,S004,P042,2024-06-01,2024-06-08,2024-06-08,341,364.35,0
PO007482,S002,P041,2024-06-01,2024-06-08,2024-06-08,390,869.95,0
PO007483,S004,P005,2024-06-01,2024-06-08,2024-06-08,153,621.06,0
PO007484,S011,P034,2024-06-01,2024-06-19,2024-06-19,220,183.88,0
PO007485,S012,P024,2024-06-01,2024-06-19,2024-06-22,275,346.13,3
PO007486,S015,P042,2024-06-01,2024-06-20,2024-06-20,152,364.35,0
PO007487,S007,P038,2024-06-01,2024-06-12,2024-06-12,114,721.51,0
PO007488,S014,P005,2024-06-01,2024-06-19,2024-06-19,100,621.06,0
PO007489,S014,P038,2024-06-01,2024-06-16,2024-06-16,476,721.51,0
PO007490,S009,P036,2024-06-01,2024-06-10,2024-06-10,340,783.63,0
PO007491,S004,P039,2024-06-01,2024-06-06,2024-06-06,452,782.71,0
PO007492,S002,P027,2024-06-01,2024-06-06,2024-06-06,286,942.52,0
PO007493,S013,P038,2024-06-01,2024-06-19,2024-06-19,132,721.51,0
PO007494,S007,P039,2024-06-01,2024-06-11,2024-06-11,335,782.71,0
PO007495,S015,P001,2024-06-01,2024-06-17,2024-06-17,142,405.81,0
PO007496,S013,P043,2024-06-01,2024-06-21,2024-06-30,360,345.43,9
PO007497,S015,P021,2024-06-01,2024-06-18,2024-06-18,103,165.94,0
PO007498,S006,P015,2024-06-01,2024-06-11,2024-06-15,239,612.79,4
PO007499,S015,P013,2024-06-01,2024-06-16,2024-06-23,61,483.27,7
PO007500,S002,P008,2024-06-01,2024-06-06,2024-06-06,361,222.73,0
PO007501,S009,P022,2024-06-01,2024-06-10,2024-06-10,298,82.67,0
PO007502,S010,P030,2024-06-01,2024-06-09,2024-06-09,468,92.97,0
PO007503,S012,P032,2024-06-01,2024-06-18,2024-06-27,224,837.3,9
PO007504,S007,P050,2024-06-01,2024-06-10,2024-06-10,462,74.15,0
PO007505,S010,P015,2024-06-01,2024-06-13,2024-06-13,286,612.79,0
PO007506,S011,P021,2024-06-01,2024-06-16,2024-06-16,485,165.94,0
PO007507,S015,P042,2024-06-01,2024-06-18,2024-06-25,107,364.35,7
PO007508,S010,P017,2024-06-01,2024-06-13,2024-06-13,460,111.8,0
PO007509,S011,P016,2024-06-01,2024-06-20,2024-06-27,449,627.17,7
PO007510,S001,P036,2024-06-01,2024-06-07,2024-06-14,101,783.63,7
PO007511,S013,P025,2024-06-01,2024-06-17,2024-06-17,260,569.37,0
PO007512,S015,P033,2024-06-01,2024-06-20,2024-06-29,165,316.89,9
PO007513,S012,P049,2024-06-01,2024-06-21,2024-06-21,114,546.6,0
PO007514,S008,P045,2024-06-01,2024-06-11,2024-06-11,107,892.85,0
PO007515,S003,P005,2024-06-01,2024-06-06,2024-06-06,78,621.06,0
PO007516,S010,P049,2024-06-01,2024-06-13,2024-06-13,409,546.6,0
PO007517,S001,P016,2024-06-01,2024-06-07,2024-06-07,96,627.17,0
PO007518,S009,P018,2024-06-01,2024-06-11,2024-06-11,453,967.35,0
PO007519,S001,P038,2024-06-01,2024-06-06,2024-06-06,302,721.51,0
PO007520,S014,P020,2024-06-01,2024-06-16,2024-06-16,244,700.02,0
PO007521,S013,P038,2024-06-01,2024-06-16,2024-06-16,292,721.51,0
PO007522,S008,P031,2024-06-01,2024-06-10,2024-06-10,224,419.24,0
PO007523,S004,P040,2024-06-01,2024-06-08,2024-06-08,187,390.54,0
PO007524,S008,P032,2024-06-01,2024-06-13,2024-06-13,420,837.3,0
PO007525,S007,P021,2024-06-01,2024-06-13,2024-06-13,352,165.94,0
PO007526,S013,P050,2024-06-01,2024-06-17,2024-06-23,468,74.15,6
PO007527,S009,P037,2024-06-01,2024-06-10,2024-06-12,444,55.25,2
PO007528,S013,P049,2024-06-01,2024-06-21,2024-06-21,162,546.6,0
PO007529,S006,P027,2024-06-01,2024-06-13,2024-06-20,121,942.52,7
PO007530,S003,P027,2024-06-01,2024-06-08,2024-06-08,89,942.52,0
PO007531,S006,P035,2024-06-01,2024-06-12,2024-06-14,357,120.82,2
PO007532,S002,P037,2024-06-01,2024-06-08,2024-06-17,251,55.25,9
PO007533,S013,P033,2024-06-01,2024-06-20,2024-06-20,97,316.89,0
PO007534,S013,P041,2024-06-01,2024-06-17,2024-06-17,453,869.95,0
PO007535,S008,P040,2024-06-01,2024-06-12,2024-06-12,397,390.54,0
PO007536,S014,P008,2024-06-01,2024-06-18,2024-06-22,82,222.73,4
PO007537,S011,P003,2024-06-01,2024-06-16,2024-06-16,161,198.22,0
PO007538,S003,P001,2024-06-01,2024-06-07,2024-06-07,255,405.81,0
PO007539,S002,P048,2024-06-01,2024-06-06,2024-06-06,64,782.42,0
PO007540,S004,P041,2024-06-01,2024-06-07,2024-06-07,297,869.95,0
PO007541,S014,P001,2024-06-01,2024-06-20,2024-06-20,209,405.81,0
PO007542,S001,P035,2024-06-01,2024-06-07,2024-06-07,361,120.82,0
PO007543,S013,P014,2024-06-01,2024-06-17,2024-06-17,59,239.69,0
PO007544,S001,P028,2024-06-01,2024-06-07,2024-06-07,296,618.0,0
PO007545,S014,P011,2024-06-01,2024-06-16,2024-06-16,53,631.26,0
PO007546,S013,P001,2024-06-01,2024-06-17,2024-06-17,461,405.81,0
PO007547,S003,P012,2024-06-01,2024-06-08,2024-06-08,333,327.54,0
PO007548,S006,P046,2024-06-01,2024-06-12,2024-06-12,399,163.61,0
PO007549,S008,P028,2024-06-01,2024-06-10,2024-06-10,229,618.0,0
PO007550,S015,P036,2024-06-01,2024-06-16,2024-06-16,286,783.63,0
PO007551,S009,P034,2024-06-01,2024-06-11,2024-06-21,185,183.88,10
PO007552,S004,P028,2024-06-01,2024-06-06,2024-06-06,95,618.0,0
PO007553,S010,P013,2024-06-01,2024-06-12,2024-06-12,484,483.27,0
PO007554,S007,P023,2024-06-01,2024-06-09,2024-06-09,358,295.84,0
PO007555,S002,P022,2024-06-01,2024-06-07,2024-06-07,150,82.67,0
PO007556,S004,P048,2024-06-01,2024-06-06,2024-06-06,337,782.42,0
PO007557,S003,P023,2024-06-01,2024-06-07,2024-06-07,378,295.84,0
PO007558,S007,P029,2024-06-01,2024-06-13,2024-06-13,402,134.07,0
PO007559,S009,P015,2024-06-01,2024-06-13,2024-06-13,82,612.79,0
PO007560,S015,P049,2024-06-01,2024-06-20,2024-06-20,240,546.6,0
PO007561,S002,P044,2024-07-01,2024-07-08,2024-07-08,386,743.13,0
PO007562,S014,P018,2024-07-01,2024-07-17,2024-07-17,307,967.35,0
PO007563,S010,P028,2024-07-01,2024-07-12,2024-07-12,147,618.0,0
PO007564,S008,P023,2024-07-01,2024-07-11,2024-07-11,495,295.84,0
PO007565,S012,P021,2024-07-01,2024-07-19,2024-07-19,237,165.94,0
PO007566,S005,P042,2024-07-01,2024-07-08,2024-07-08,85,364.35,0
PO007567,S002,P022,2024-07-01,2024-07-07,2024-07-07,399,82.67,0
PO007568,S002,P006,2024-07-01,2024-07-08,2024-07-08,226,69.56,0
PO007569,S008,P047,2024-07-01,2024-07-13,2024-07-23,458,772.75,10
PO007570,S008,P038,2024-07-01,2024-07-10,2024-07-10,365,721.51,0
PO007571,S006,P026,2024-07-01,2024-07-13,2024-07-13,140,971.11,0
PO007572,S007,P027,2024-07-01,2024-07-11,2024-07-11,108,942.52,0
PO007573,S004,P036,2024-07-01,2024-07-08,2024-07-08,360,783.63,0
PO007574,S011,P049,2024-07-01,2024-07-16,2024-07-16,436,546.6,0
PO007575,S015,P012,2024-07-01,2024-07-21,2024-07-21,316,327.54,0
PO007576,S008,P001,2024-07-01,2024-07-11,2024-07-11,155,405.81,0
PO007577,S003,P029,2024-07-01,2024-07-06,2024-07-06,402,134.07,0
PO007578,S010,P002,2024-07-01,2024-07-09,2024-07-09,351,745.39,0
PO007579,S013,P044,2024-07-01,2024-07-19,2024-07-19,171,743.13,0
PO007580,S014,P024,2024-07-01,2024-07-17,2024-07-17,312,346.13,0
PO007581,S004,P041,2024-07-01,2024-07-07,2024-07-07,154,869.95,0
PO007582,S008,P023,2024-07-01,2024-07-11,2024-07-11,370,295.84,0
PO007583,S014,P046,2024-07-01,2024-07-18,2024-07-18,461,163.61,0
PO007584,S004,P043,2024-07-01,2024-07-08,2024-07-08,305,345.43,0
PO007585,S014,P019,2024-07-01,2024-07-17,2024-07-21,359,339.38,4
PO007586,S004,P007,2024-07-01,2024-07-08,2024-07-08,164,840.82,0
PO007587,S014,P046,2024-07-01,2024-07-16,2024-07-24,233,163.61,8
PO007588,S003,P042,2024-07-01,2024-07-08,2024-07-08,400,364.35,0
PO007589,S007,P035,2024-07-01,2024-07-11,2024-07-11,376,120.82,0
PO007590,S012,P009,2024-07-01,2024-07-17,2024-07-17,113,339.03,0
PO007591,S002,P047,2024-07-01,2024-07-06,2024-07-06,176,772.75,0
PO007592,S012,P013,2024-07-01,2024-07-19,2024-07-19,90,483.27,0
PO007593,S011,P034,2024-07-01,2024-07-19,2024-07-19,236,183.88,0
PO007594,S015,P034,2024-07-01,2024-07-17,2024-07-17,349,183.88,0
PO007595,S013,P035,2024-07-01,2024-07-16,2024-07-16,294,120.82,0
PO007596,S004,P023,2024-07-01,2024-07-07,2024-07-07,208,295.84,0
PO007597,S014,P018,2024-07-01,2024-07-17,2024-07-17,91,967.35,0
PO007598,S008,P028,2024-07-01,2024-07-11,2024-07-11,417,618.0,0
PO007599,S009,P030,2024-07-01,2024-07-13,2024-07-13,194,92.97,0
PO007600,S007,P022,2024-07-01,2024-07-13,2024-07-22,293,82.67,9
PO007601,S002,P011,2024-07-01,2024-07-08,2024-07-08,78,631.26,0
PO007602,S003,P050,2024-07-01,2024-07-07,2024-07-07,461,74.15,0
